"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3598226468,33.77539,-120.96068,2018-09-13 21:48:00,"Y","0-2572643",NA,TRUE,0.0818522259587414,"CCES_013","CHI",2854
3598226472,33.7753,-120.96064,2018-09-13 21:54:00,"X","0-2572666",NA,TRUE,0.102836858789173,"CCES_013","CHI",2854
3598226478,33.77505,-120.96046,2018-09-13 22:19:00,"Y","0-2572643",NA,TRUE,0.044709488741815,"CCES_013","CHI",2854
3598226482,33.77499,-120.96031,2018-09-13 22:26:00,"X","0-2572666",NA,TRUE,0.0464863311087083,"CCES_013","CHI",2941
3598226489,33.77433,-120.95943,2018-09-13 22:51:00,"Y","0-2572643",NA,TRUE,0.125715781259754,"CCES_013","CHI",2941
3598226491,33.77423,-120.95927,2018-09-13 22:54:00,"X","0-2572666",NA,TRUE,0.147819556959694,"CCES_013","CHI",2941
3598226497,33.77353,-120.95816,2018-09-13 23:17:00,"Y","0-2572643",NA,TRUE,0.18324569423674,"CCES_013","CHI",2806
3598226502,33.77322,-120.95769,2018-09-13 23:25:00,"X","0-2572666",NA,TRUE,0.19223570942502,"CCES_013","CHI",2806
3598226506,33.77246,-120.95602,2018-09-13 23:47:00,"Y","0-2572643",NA,TRUE,0.249010545070992,"CCES_013","CHI",2806
3598226511,33.77223,-120.95516,2018-09-13 23:53:00,"X","0-2572666",NA,TRUE,0.298857887649871,"CCES_013","CHI",2806
3598226518,33.77134,-120.95282,2018-09-14 00:19:00,"Y","0-2572643",NA,TRUE,0.324746455293082,"CCES_013","CHI",2806
3598226521,33.77106,-120.95222,2018-09-14 00:25:00,"X","0-2572666",NA,TRUE,0.304818168986977,"CCES_013","CHI",2806
3598226527,33.76982,-120.95024,2018-09-14 00:48:00,"Y","0-2572643",NA,TRUE,0.326092603493717,"CCES_013","CHI",2806
3598226530,33.76953,-120.94984,2018-09-14 00:53:00,"X","0-2572666",NA,TRUE,0.321274920842886,"CCES_013","CHI",2806
3598226539,33.76797,-120.94827,2018-09-14 01:19:00,"Y","0-2572643",NA,TRUE,0.286417846442899,"CCES_013","CHI",2806
3598226542,33.76737,-120.94774,2018-09-14 01:25:00,"X","0-2572666",NA,TRUE,0.311829729462407,"CCES_013","CHI",2806
3598226548,33.76544,-120.94647,2018-09-14 01:49:00,"Y","0-2572643",NA,TRUE,0.351813873616752,"CCES_013","CHI",2806
3598226552,33.76504,-120.94627,2018-09-14 01:53:00,"X","0-2572666",NA,TRUE,0.337330731380254,"CCES_013","CHI",2806
3598226556,33.76269,-120.94514,2018-09-14 02:16:00,"Y","0-2572643",NA,TRUE,0.393951209369728,"CCES_013","CHI",2806
3598226560,33.76197,-120.94482,2018-09-14 02:23:00,"X","0-2572666",NA,TRUE,0.394526969626186,"CCES_013","CHI",2806
3598226566,33.75907,-120.94366,2018-09-14 02:46:00,"Y","0-2572643",NA,TRUE,0.457288554012924,"CCES_013","CHI",2806
3598226571,33.75791,-120.94333,2018-09-14 02:54:00,"X","0-2572666",NA,TRUE,0.491267531361691,"CCES_013","CHI",2846
3598226577,33.75474,-120.94304,2018-09-14 03:18:00,"Y","0-2572643",NA,TRUE,0.488736278327966,"CCES_013","CHI",2846
3598226580,33.75408,-120.94298,2018-09-14 03:23:00,"X","0-2572666",NA,TRUE,0.4750231432843,"CCES_013","CHI",2846
3598226587,33.75098,-120.94304,2018-09-14 03:46:00,"Y","0-2572643",NA,TRUE,0.481595088642078,"CCES_013","CHI",2846
3598226591,33.74972,-120.94322,2018-09-14 03:55:00,"X","0-2572666",NA,TRUE,0.489155906845588,"CCES_013","CHI",2846
3598226601,33.74654,-120.94405,2018-09-14 04:20:00,"Y","0-2572643",NA,TRUE,0.476714980498029,"CCES_013","CHI",2846
3598226602,33.74615,-120.9442,2018-09-14 04:22:00,"X","0-2572666",NA,TRUE,0.486502484038999,"CCES_013","CHI",2846
3598226608,33.74335,-120.94542,2018-09-14 04:46:00,"Y","0-2572643",NA,TRUE,0.467478759711919,"CCES_013","CHI",2846
3598226612,33.74253,-120.94594,2018-09-14 04:52:00,"X","0-2572666",NA,TRUE,0.466336836877785,"CCES_013","CHI",2846
3598226621,33.73935,-120.94861,2018-09-14 05:19:00,"Y","0-2572643",NA,TRUE,0.522354416210552,"CCES_013","CHI",2905
3598226624,33.73866,-120.94928,2018-09-14 05:24:00,"X","0-2572666",NA,TRUE,0.534707223507965,"CCES_013","CHI",2905
3598226631,33.73604,-120.95245,2018-09-14 05:48:00,"Y","0-2572643",NA,TRUE,0.570056336413714,"CCES_013","CHI",2905
3598226634,33.73561,-120.95304,2018-09-14 05:52:00,"X","0-2572666",NA,TRUE,0.560805136722471,"CCES_013","CHI",2905
3598226642,33.73388,-120.9565,2018-09-14 06:17:00,"Y","0-2572643",NA,TRUE,0.496446193533904,"CCES_013","CHI",2905
3598226645,33.73346,-120.9575,2018-09-14 06:22:00,"X","0-2572666",NA,TRUE,0.514290107926891,"CCES_013","CHI",2905
3598226651,33.73199,-120.96122,2018-09-14 06:47:00,"Y","0-2572643",NA,TRUE,0.522782582395846,"CCES_013","CHI",3013
3598226655,33.7316,-120.96249,2018-09-14 06:55:00,"X","0-2572666",NA,TRUE,0.49614277639633,"CCES_013","CHI",3013
3598226662,33.73092,-120.96611,2018-09-14 07:17:00,"Y","0-2572643",NA,TRUE,0.504897064496508,"CCES_013","CHI",3013
3598226665,33.73079,-120.96696,2018-09-14 07:22:00,"X","0-2572666",NA,TRUE,0.507617517696496,"CCES_013","CHI",3013
3598226670,33.73051,-120.97104,2018-09-14 07:46:00,"Y","0-2572643",NA,TRUE,0.511922290560897,"CCES_013","CHI",3013
3598226674,33.73039,-120.9719,2018-09-14 07:54:00,"X","0-2572666",NA,TRUE,0.464752612723354,"CCES_013","CHI",3013
3598226679,33.73018,-120.97546,2018-09-14 08:14:00,"Y","0-2572643",NA,TRUE,0.4749057775624,"CCES_013","CHI",3062
3598226683,33.73018,-120.97696,2018-09-14 08:24:00,"X","0-2572666",NA,TRUE,0.506035427352802,"CCES_013","CHI",3062
3598226691,33.73046,-120.98018,2018-09-14 08:47:00,"Y","0-2572643",NA,TRUE,0.429671259098105,"CCES_013","CHI",3062
3598226694,33.73055,-120.98064,2018-09-14 08:51:00,"X","0-2572666",NA,TRUE,0.411359970321951,"CCES_013","CHI",3062
3598226700,33.73108,-120.98293,2018-09-14 09:14:00,"Y","0-2572643",NA,TRUE,0.316114537093033,"CCES_013","CHI",3062
3598226705,33.73137,-120.98361,2018-09-14 09:21:00,"X","0-2572666",NA,TRUE,0.312429248125969,"CCES_013","CHI",3062
3598226711,33.73204,-120.98508,2018-09-14 09:43:00,"Y","0-2572643",NA,TRUE,0.251884978259757,"CCES_013","CHI",3062
3598226716,33.73237,-120.9855,2018-09-14 09:53:00,"X","0-2572666",NA,TRUE,0.209479641849368,"CCES_013","CHI",3062
3598226723,33.73318,-120.98677,2018-09-14 10:16:00,"Y","0-2572643",NA,TRUE,0.197223692524645,"CCES_013","CHI",3062
3598226726,33.73341,-120.98705,2018-09-14 10:21:00,"X","0-2572666",NA,TRUE,0.212739423053122,"CCES_013","CHI",3062
3598226732,33.73463,-120.98785,2018-09-14 10:43:00,"Y","0-2572643",NA,TRUE,0.226847810541079,"CCES_013","CHI",3062
3598226737,33.73504,-120.98805,2018-09-14 10:51:00,"X","0-2572666",NA,TRUE,0.218964253864464,"CCES_013","CHI",3062
3598226742,33.73645,-120.98806,2018-09-14 11:13:00,"Y","0-2572643",NA,TRUE,0.21857971847957,"CCES_013","CHI",3062
3598226747,33.7369,-120.98788,2018-09-14 11:24:00,"X","0-2572666",NA,TRUE,0.202727453919551,"CCES_013","CHI",3062
3598226754,33.7381,-120.98698,2018-09-14 11:47:00,"Y","0-2572643",NA,TRUE,0.198366653710794,"CCES_013","CHI",3062
3598226755,33.73833,-120.98672,2018-09-14 11:51:00,"X","0-2572666",NA,TRUE,0.22945441682269,"CCES_013","CHI",3062
3598226762,33.73928,-120.9854,2018-09-14 12:13:00,"Y","0-2572643",NA,TRUE,0.244222810030986,"CCES_013","CHI",3062
3598226766,33.73952,-120.98489,2018-09-14 12:21:00,"X","0-2572666",NA,TRUE,0.231607260023698,"CCES_013","CHI",3062
3598226771,33.73986,-120.98328,2018-09-14 12:42:00,"Y","0-2572643",NA,TRUE,0.23047725731054,"CCES_013","CHI",3062
3598226776,33.73972,-120.98244,2018-09-14 12:53:00,"X","0-2572666",NA,TRUE,0.230488378684001,"CCES_013","CHI",3062
3598226783,33.73939,-120.98076,2018-09-14 13:15:00,"Y","0-2572643",NA,TRUE,0.23443216765938,"CCES_013","CHI",3062
3598226787,33.73912,-120.9801,2018-09-14 13:22:00,"X","0-2572666",NA,TRUE,0.252892506324694,"CCES_013","CHI",3062
3598226793,33.73832,-120.97871,2018-09-14 13:42:00,"Y","0-2572643",NA,TRUE,0.268237898616869,"CCES_013","CHI",3062
3598226798,33.73792,-120.97813,2018-09-14 13:52:00,"X","0-2572666",NA,TRUE,0.24349624814254,"CCES_013","CHI",3062
3598226804,33.73694,-120.97675,2018-09-14 14:12:00,"Y","0-2572643",NA,TRUE,0.255999791244546,"CCES_013","CHI",3062
3598226809,33.73655,-120.97633,2018-09-14 14:22:00,"X","0-2572666",NA,TRUE,0.243191641553581,"CCES_013","CHI",3062
3598226817,33.73551,-120.97452,2018-09-14 14:46:00,"Y","0-2572643",NA,TRUE,0.247735706866769,"CCES_013","CHI",3013
3598226820,33.73512,-120.97495,2018-09-14 14:50:00,"X","0-2572666",NA,TRUE,0.235277527860688,"CCES_013","CHI",3013
3598226828,33.73392,-120.97383,2018-09-14 15:16:00,"Y","0-2572643",NA,TRUE,0.202183750938016,"CCES_013","CHI",3013
3598226831,33.73354,-120.97354,2018-09-14 15:23:00,"X","0-2572666",NA,TRUE,0.21418453836318,"CCES_013","CHI",3013
3598226838,33.73225,-120.97316,2018-09-14 15:42:00,"Y","0-2572643",NA,TRUE,0.242950087914099,"CCES_013","CHI",3013
3598226842,33.73166,-120.97321,2018-09-14 15:50:00,"X","0-2572666",NA,TRUE,0.252386426025938,"CCES_013","CHI",3013
3598226849,33.72984,-120.97337,2018-09-14 16:13:00,"Y","0-2572643",NA,TRUE,0.279546479758115,"CCES_013","CHI",3013
3598226853,33.7294,-120.97337,2018-09-14 16:20:00,"X","0-2572666",NA,TRUE,0.270642710114851,"CCES_013","CHI",3013
3598226860,33.72768,-120.97353,2018-09-14 16:41:00,"Y","0-2572643",NA,TRUE,0.277189322916251,"CCES_013","CHI",3013
3598226864,33.72692,-120.97372,2018-09-14 16:52:00,"X","0-2572666",NA,TRUE,0.279866512031008,"CCES_013","CHI",3013
3598226873,33.72546,-120.97426,2018-09-14 17:15:00,"Y","0-2572643",NA,TRUE,0.242844536052361,"CCES_013","CHI",3013
3598226875,33.72482,-120.97458,2018-09-14 17:19:00,"X","0-2572666",NA,TRUE,0.29481580152037,"CCES_013","CHI",3116
3598226882,33.72276,-120.9758,2018-09-14 17:45:00,"Y","0-2572643",NA,TRUE,0.357553624487277,"CCES_013","CHI",3135
3598226885,33.72237,-120.97604,2018-09-14 17:49:00,"X","0-2572666",NA,TRUE,0.327185879231008,"CCES_013","CHI",3135
3598226891,33.72065,-120.97752,2018-09-14 18:11:00,"Y","0-2572643",NA,TRUE,0.35215078086728,"CCES_013","CHI",3135
3598226895,33.72004,-120.97818,2018-09-14 18:22:00,"X","0-2572666",NA,TRUE,0.319196830632306,"CCES_013","CHI",3135
3598226902,33.71896,-120.97955,2018-09-14 18:41:00,"Y","0-2572643",NA,TRUE,0.286250512251195,"CCES_013","CHI",3135
3598226906,33.71852,-120.98033,2018-09-14 18:49:00,"X","0-2572666",NA,TRUE,0.31258970198747,"CCES_013","CHI",3135
3598226912,33.7174,-120.98262,2018-09-14 19:13:00,"Y","0-2572643",NA,TRUE,0.336502095671783,"CCES_013","CHI",3135
3598226915,33.71718,-120.98318,2018-09-14 19:19:00,"X","0-2572666",NA,TRUE,0.326680890741277,"CCES_013","CHI",3135
3598226920,33.71641,-120.98533,2018-09-14 19:43:00,"Y","0-2572643",NA,TRUE,0.295465185183522,"CCES_013","CHI",3135
3598226924,33.71619,-120.98625,2018-09-14 19:49:00,"X","0-2572666",NA,TRUE,0.328734380383921,"CCES_013","CHI",3135
3598226930,33.71577,-120.98799,2018-09-14 20:13:00,"Y","0-2572643",NA,TRUE,0.276529387456119,"CCES_013","CHI",3135
3598226933,33.71568,-120.98848,2018-09-14 20:19:00,"X","0-2572666",NA,TRUE,0.230969933469727,"CCES_013","CHI",3135
3598226939,33.71516,-120.99043,2018-09-14 20:42:00,"Y","0-2572643",NA,TRUE,0.263205872984626,"CCES_013","CHI",3135
3598226943,33.71504,-120.99109,2018-09-14 20:48:00,"X","0-2572666",NA,TRUE,0.281105158356548,"CCES_013","CHI",3135
3598226947,33.71458,-120.99266,2018-09-14 21:10:00,"Y","0-2572643",NA,TRUE,0.249986862741329,"CCES_013","CHI",3139
3598226953,33.71427,-120.99349,2018-09-14 21:18:00,"X","0-2572666",NA,TRUE,0.256827052816437,"CCES_013","CHI",3139
3598226959,33.71386,-120.99477,2018-09-14 21:40:00,"Y","0-2572643",NA,TRUE,0.227689588874065,"CCES_013","CHI",3139
3598226963,33.71354,-120.99529,2018-09-14 21:48:00,"X","0-2572666",NA,TRUE,0.199881547037919,"CCES_013","CHI",3139
3598226969,33.71295,-120.99651,2018-09-14 22:11:00,"Y","0-2572643",NA,TRUE,0.198450226764325,"CCES_013","CHI",3139
3598226973,33.7127,-120.99701,2018-09-14 22:19:00,"X","0-2572666",NA,TRUE,0.192604127693767,"CCES_013","CHI",3139
3598226979,33.71244,-120.99788,2018-09-14 22:41:00,"Y","0-2572643",NA,TRUE,0.149833587365106,"CCES_013","CHI",3139
3598226984,33.71238,-120.99809,2018-09-14 22:48:00,"X","0-2572666",NA,TRUE,0.118424961391518,"CCES_013","CHI",3139
3598226987,33.71242,-120.99891,2018-09-14 23:09:00,"Y","0-2572643",NA,TRUE,0.110281553335018,"CCES_013","CHI",3139
3598226992,33.71249,-120.99919,2018-09-14 23:17:00,"X","0-2572666",NA,TRUE,0.114495452916212,"CCES_013","CHI",3139
3598226998,33.71242,-120.99968,2018-09-14 23:39:00,"Y","0-2572643",NA,TRUE,0.0769265059912858,"CCES_013","CHI",3139
3598227002,33.71232,-120.99962,2018-09-14 23:47:00,"X","0-2572666",NA,TRUE,0.0475234316860861,"CCES_013","CHI",3139
3598227006,33.71212,-120.99957,2018-09-15 00:09:00,"Y","0-2572643",NA,TRUE,0.037509207746101,"CCES_013","CHI",3139
3598227012,33.71189,-120.99953,2018-09-15 00:17:00,"X","0-2572666",NA,TRUE,0.0521844134222703,"CCES_013","CHI",3139
3598227016,33.71121,-120.99889,2018-09-15 00:39:00,"Y","0-2572643",NA,TRUE,0.12825544473419,"CCES_013","CHI",3139
3598227021,33.71109,-120.99873,2018-09-15 00:49:00,"X","0-2572666",NA,TRUE,0.116845863642639,"CCES_013","CHI",3139
3598227026,33.71057,-120.99812,2018-09-15 01:09:00,"Y","0-2572643",NA,TRUE,0.108496093287584,"CCES_013","CHI",3139
3598227031,33.71035,-120.99788,2018-09-15 01:17:00,"X","0-2572666",NA,TRUE,0.131384980836641,"CCES_013","CHI",3139
3598227034,33.70973,-120.99696,2018-09-15 01:38:00,"Y","0-2572643",NA,TRUE,0.158632481941907,"CCES_013","CHI",3139
3598227040,33.70949,-120.99674,2018-09-15 01:49:00,"X","0-2572666",NA,TRUE,0.143842612454818,"CCES_013","CHI",3139
3598227048,33.70869,-120.99571,2018-09-15 02:12:00,"Y","0-2572643",NA,TRUE,0.155487640826274,"CCES_013","CHI",3139
3598227050,33.70837,-120.99545,2018-09-15 02:19:00,"X","0-2572666",NA,TRUE,0.185841169098643,"CCES_013","CHI",3139
3598227054,33.7072,-120.99481,2018-09-15 02:38:00,"Y","0-2572643",NA,TRUE,0.230227216759841,"CCES_013","CHI",3167
3598227060,33.70668,-120.99456,2018-09-15 02:48:00,"X","0-2572666",NA,TRUE,0.228343520614965,"CCES_013","CHI",3167
3598227068,33.70517,-120.99417,2018-09-15 03:10:00,"Y","0-2572643",NA,TRUE,0.235272487910063,"CCES_013","CHI",3167
3598227071,33.70475,-120.99413,2018-09-15 03:18:00,"X","0-2572666",NA,TRUE,0.234685768858576,"CCES_013","CHI",3167
3598227078,33.70298,-120.994,2018-09-15 03:40:00,"Y","0-2572643",NA,TRUE,0.262351636222146,"CCES_013","CHI",3167
3598227082,33.70243,-120.99396,2018-09-15 03:48:00,"X","0-2572666",NA,TRUE,0.277861548599065,"CCES_013","CHI",3167
3598227089,33.7006,-120.99358,2018-09-15 04:11:00,"Y","0-2572643",NA,TRUE,0.27831548886835,"CCES_013","CHI",3167
3598227092,33.70014,-120.99353,2018-09-15 04:19:00,"X","0-2572666",NA,TRUE,0.26816758396384,"CCES_013","CHI",3167
3598227099,33.69849,-120.99312,2018-09-15 04:41:00,"Y","0-2572643",NA,TRUE,0.256391024331677,"CCES_013","CHI",3167
3598227102,33.69806,-120.99312,2018-09-15 04:46:00,"X","0-2572666",NA,TRUE,0.280003794599281,"CCES_013","CHI",3167
3598227110,33.69616,-120.99327,2018-09-15 05:12:00,"Y","0-2572643",NA,TRUE,0.269941971042913,"CCES_013","CHI",3167
3598227111,33.6957,-120.99339,2018-09-15 05:19:00,"X","0-2572666",NA,TRUE,0.257645824747612,"CCES_013","CHI",3167
3598227117,33.69415,-120.99414,2018-09-15 05:39:00,"Y","0-2572643",NA,TRUE,0.283917659894616,"CCES_013","CHI",3167
3598227121,33.69388,-120.99428,2018-09-15 05:46:00,"X","0-2572666",NA,TRUE,0.261159953848857,"CCES_013","CHI",3167
3598227127,33.69252,-120.99551,2018-09-15 06:09:00,"Y","0-2572643",NA,TRUE,0.238139544685891,"CCES_013","CHI",3167
3598227131,33.69199,-120.99619,2018-09-15 06:19:00,"X","0-2572666",NA,TRUE,0.268875297619084,"CCES_013","CHI",3167
3598227135,33.69114,-120.99744,2018-09-15 06:37:00,"Y","0-2572643",NA,TRUE,0.271921039858297,"CCES_013","CHI",3235
3598227140,33.69052,-120.99846,2018-09-15 06:49:00,"X","0-2572666",NA,TRUE,0.286943671352822,"CCES_013","CHI",3235
3598227144,33.69,-121.00026,2018-09-15 07:07:00,"Y","0-2572643",NA,TRUE,0.313024991462063,"CCES_013","CHI",3235
3598227150,33.68975,-121.00145,2018-09-15 07:17:00,"X","0-2572666",NA,TRUE,0.334981179834851,"CCES_013","CHI",3235
3598227155,33.68943,-121.00394,2018-09-15 07:39:00,"Y","0-2572643",NA,TRUE,0.350629744539872,"CCES_013","CHI",3235
3598227159,33.68926,-121.00488,2018-09-15 07:45:00,"X","0-2572666",NA,TRUE,0.372570833893683,"CCES_013","CHI",3235
3598227165,33.68893,-121.00769,2018-09-15 08:08:00,"Y","0-2572643",NA,TRUE,0.392565368212396,"CCES_013","CHI",3235
3598227169,33.68889,-121.00868,2018-09-15 08:17:00,"X","0-2572666",NA,TRUE,0.358413082241317,"CCES_013","CHI",3218
3598227175,33.68895,-121.01085,2018-09-15 08:37:00,"Y","0-2572643",NA,TRUE,0.326682759494527,"CCES_013","CHI",3218
3598227186,33.68929,-121.01395,2018-09-15 09:08:00,"Y","0-2572643",NA,TRUE,0.30236390630006,"CCES_013","CHI",3218
3598227190,33.69166,-121.01752,2018-09-15 09:17:00,"X","0-2572666",NA,TRUE,0.471703385748219,"CCES_013","CHI",3218
3598227193,33.68999,-121.01648,2018-09-15 09:36:00,"Y","0-2572643",NA,TRUE,0.285336210270968,"CCES_013","CHI",3218
3598227204,33.69102,-121.01898,2018-09-15 10:08:00,"Y","0-2572643",NA,TRUE,0.261112563320642,"CCES_013","CHI",3218
3598227208,33.69115,-121.01967,2018-09-15 10:17:00,"X","0-2572666",NA,TRUE,0.111664995106956,"CCES_013","CHI",3218
3598227211,33.69278,-121.01957,2018-09-15 10:36:00,"Y","0-2572643",NA,TRUE,0.234108662867279,"CCES_013","CHI",3163
3598227217,33.69157,-121.02133,2018-09-15 10:44:00,"X","0-2572666",NA,TRUE,0.192571059773961,"CCES_013","CHI",3218
3598227220,33.69201,-121.02249,2018-09-15 11:06:00,"Y","0-2572643",NA,TRUE,0.305963674356561,"CCES_013","CHI",3163
3598227225,33.69213,-121.02258,2018-09-15 11:14:00,"X","0-2572666",NA,TRUE,0.141718682401959,"CCES_013","CHI",3163
3598227230,33.69252,-121.02275,2018-09-15 11:36:00,"Y","0-2572643",NA,TRUE,0.0662724361861245,"CCES_013","CHI",3163
3598227237,33.69265,-121.02274,2018-09-15 12:05:00,"Y","0-2572643",NA,TRUE,0.0161097686385849,"CCES_013","CHI",3163
3598227243,33.69257,-121.02242,2018-09-15 12:14:00,"X","0-2572666",NA,TRUE,0.0274877678229799,"CCES_013","CHI",3163
3598227248,33.69225,-121.02132,2018-09-15 12:38:00,"Y","0-2572643",NA,TRUE,0.13612510717882,"CCES_013","CHI",3163
3598227251,33.69223,-121.02139,2018-09-15 12:44:00,"X","0-2572666",NA,TRUE,0.110660183260015,"CCES_013","CHI",3163
3598227254,33.69153,-121.02028,2018-09-15 13:05:00,"Y","0-2572643",NA,TRUE,0.149933304678663,"CCES_013","CHI",3218
3598227260,33.69147,-121.02049,2018-09-15 13:14:00,"X","0-2572666",NA,TRUE,0.127838591280121,"CCES_013","CHI",3218
3598227266,33.69069,-121.01996,2018-09-15 13:36:00,"Y","0-2572643",NA,TRUE,0.101985783033899,"CCES_013","CHI",3218
3598227269,33.6902,-121.01967,2018-09-15 13:46:00,"X","0-2572666",NA,TRUE,0.161739763401598,"CCES_013","CHI",3218
3598227275,33.68918,-121.01889,2018-09-15 14:08:00,"Y","0-2572643",NA,TRUE,0.19669032695254,"CCES_013","CHI",3218
3598227279,33.68876,-121.01857,2018-09-15 14:14:00,"X","0-2572666",NA,TRUE,0.218835182160327,"CCES_013","CHI",3218
3598227282,33.68755,-121.01772,2018-09-15 14:34:00,"Y","0-2572643",NA,TRUE,0.262203522436009,"CCES_013","CHI",3218
3598227288,33.68689,-121.01735,2018-09-15 14:44:00,"X","0-2572666",NA,TRUE,0.254631376340548,"CCES_013","CHI",3218
3598227295,33.68532,-121.01674,2018-09-15 15:08:00,"Y","0-2572643",NA,TRUE,0.250590602413009,"CCES_013","CHI",3218
3598227298,33.68438,-121.01651,2018-09-15 15:16:00,"X","0-2572666",NA,TRUE,0.292102402252897,"CCES_013","CHI",3218
3598227305,33.68257,-121.01631,2018-09-15 15:38:00,"Y","0-2572643",NA,TRUE,0.331541548229655,"CCES_013","CHI",3218
3598227308,33.68219,-121.01631,2018-09-15 15:43:00,"X","0-2572666",NA,TRUE,0.291735803473895,"CCES_013","CHI",3218
3598227311,33.68056,-121.01666,2018-09-15 16:04:00,"Y","0-2572643",NA,TRUE,0.280171295004019,"CCES_013","CHI",3218
3598227318,33.67983,-121.01685,2018-09-15 16:16:00,"X","0-2572666",NA,TRUE,0.261125556754987,"CCES_013","CHI",3218
3598227321,33.67794,-121.01762,2018-09-15 16:34:00,"Y","0-2572643",NA,TRUE,0.327570049070613,"CCES_013","CHI",3218
3598227327,33.67691,-121.01831,2018-09-15 16:46:00,"X","0-2572666",NA,TRUE,0.378338172114429,"CCES_013","CHI",3218
3598227333,33.67498,-121.01941,2018-09-15 17:07:00,"Y","0-2572643",NA,TRUE,0.36045798610708,"CCES_013","CHI",3252
3598227337,33.67452,-121.01975,2018-09-15 17:15:00,"X","0-2572666",NA,TRUE,0.3309431390627,"CCES_013","CHI",3252
3598227340,33.67268,-121.02104,2018-09-15 17:34:00,"Y","0-2572643",NA,TRUE,0.3551027681859,"CCES_013","CHI",3252
3598227347,33.67164,-121.02198,2018-09-15 17:45:00,"X","0-2572666",NA,TRUE,0.410135822847598,"CCES_013","CHI",3252
3598227350,33.6701,-121.02364,2018-09-15 18:03:00,"Y","0-2572643",NA,TRUE,0.417217464861185,"CCES_013","CHI",3252
3598227357,33.66932,-121.02481,2018-09-15 18:15:00,"X","0-2572666",NA,TRUE,0.396145921802337,"CCES_013","CHI",3252
3598227363,33.6677,-121.02733,2018-09-15 18:36:00,"Y","0-2572643",NA,TRUE,0.424801424892668,"CCES_013","CHI",3251
3598227367,33.66706,-121.02844,2018-09-15 18:44:00,"X","0-2572666",NA,TRUE,0.46797396357878,"CCES_013","CHI",3251
3598227371,33.6659,-121.03111,2018-09-15 19:03:00,"Y","0-2572643",NA,TRUE,0.483127191324332,"CCES_013","CHI",3251
3598227378,33.66528,-121.03258,2018-09-15 19:12:00,"X","0-2572666",NA,TRUE,0.498566225982614,"CCES_013","CHI",3251
3598227382,33.66409,-121.03558,2018-09-15 19:32:00,"Y","0-2572643",NA,TRUE,0.513570714313041,"CCES_013","CHI",3251
3598227397,33.66252,-121.04166,2018-09-15 20:12:00,"X","0-2572666",NA,TRUE,0.482875758240407,"CCES_013","CHI",3251
3598227403,33.66192,-121.04486,2018-09-15 20:35:00,"Y","0-2572643",NA,TRUE,0.458682420199119,"CCES_013","CHI",3257
3598227412,33.66136,-121.04855,2018-09-15 21:05:00,"Y","0-2572643",NA,TRUE,0.374890176661407,"CCES_013","CHI",3257
3598227416,33.66126,-121.04975,2018-09-15 21:11:00,"X","0-2572666",NA,TRUE,0.418275539511458,"CCES_013","CHI",3257
3598227422,33.66106,-121.05258,2018-09-15 21:35:00,"Y","0-2572643",NA,TRUE,0.404447324118692,"CCES_013","CHI",3257
3598227426,33.66096,-121.05361,2018-09-15 21:41:00,"X","0-2572666",NA,TRUE,0.387523789568826,"CCES_013","CHI",3257
3598227430,33.66082,-121.05586,2018-09-15 22:01:00,"Y","0-2572643",NA,TRUE,0.379771357640455,"CCES_013","CHI",3257
3598227436,33.66066,-121.05713,2018-09-15 22:11:00,"X","0-2572666",NA,TRUE,0.353697108007945,"CCES_013","CHI",3257
